participant_alias,shots,support_seed,label,prompt_group,zero_decision,adapted_decision
P020,5,20260620,1,P3_vigil_plus_phrase,True,True
P020,5,20260620,0,P4_negative,False,False
P020,5,20260620,0,P4_negative,False,False
P020,5,20260620,0,P4_negative,False,False
P020,5,20260620,0,P4_negative,False,False
P020,5,20260620,0,P4_negative,False,False
P020,5,20260620,0,P4_negative,False,False
P028,5,20260620,1,P1_vigil_only,True,True
P028,5,20260620,1,P2_phrase_plus_vigil,True,True
P028,5,20260620,1,P3_vigil_plus_phrase,True,True
P028,5,20260620,0,P4_negative,False,False
P028,5,20260620,0,P4_negative,False,False
P001,3,20260621,1,P1_vigil_only,False,False
P001,3,20260621,1,P1_vigil_only,True,True
P001,3,20260621,1,P1_vigil_only,True,True
P001,3,20260621,1,P1_vigil_only,True,True
P001,3,20260621,1,P2_phrase_plus_vigil,True,True
P001,3,20260621,1,P2_phrase_plus_vigil,True,True
P001,3,20260621,1,P2_phrase_plus_vigil,True,True
P001,3,20260621,1,P2_phrase_plus_vigil,True,True
P001,3,20260621,1,P2_phrase_plus_vigil,True,True
P001,3,20260621,1,P2_phrase_plus_vigil,True,True
P001,3,20260621,1,P2_phrase_plus_vigil,True,True
P001,3,20260621,1,P2_phrase_plus_vigil,True,True
P001,3,20260621,1,P2_phrase_plus_vigil,True,True
P001,3,20260621,1,P2_phrase_plus_vigil,True,True
P001,3,20260621,1,P2_phrase_plus_vigil,True,True
P001,3,20260621,1,P3_vigil_plus_phrase,True,True
P001,3,20260621,1,P3_vigil_plus_phrase,True,True
P001,3,20260621,1,P3_vigil_plus_phrase,True,True
P001,3,20260621,1,P3_vigil_plus_phrase,True,True
P001,3,20260621,1,P3_vigil_plus_phrase,False,False
P001,3,20260621,1,P3_vigil_plus_phrase,True,True
P001,3,20260621,0,P4_negative,False,False
P001,3,20260621,0,P4_negative,False,False
P001,3,20260621,0,P4_negative,False,False
P001,3,20260621,0,P4_negative,False,False
P001,3,20260621,0,P4_negative,False,False
P001,3,20260621,0,P4_negative,False,False
P001,3,20260621,0,P4_negative,False,False
P001,3,20260621,0,P4_negative,False,False
P001,3,20260621,0,P4_negative,False,False
P001,3,20260621,0,P4_negative,False,False
P001,3,20260621,0,P4_negative,False,False
P001,3,20260621,0,P4_negative,False,False
P001,3,20260621,0,P4_negative,False,False
P001,3,20260621,0,P4_negative,False,False
P001,3,20260621,0,P4_negative,False,False
P001,3,20260621,0,P4_negative,False,False
P001,3,20260621,0,P4_negative,False,False
P001,3,20260621,0,P4_negative,False,False
P001,3,20260621,0,P4_negative,False,False
P001,3,20260621,0,P4_negative,False,False
P001,3,20260621,0,P4_negative,False,False
P001,3,20260621,0,P4_negative,False,False
P001,3,20260621,0,P4_negative,False,False
P001,3,20260621,0,P4_negative,False,False
P001,3,20260621,0,P4_negative,False,False
P001,3,20260621,0,P4_negative,False,False
P001,3,20260621,0,P4_negative,False,False
P001,3,20260621,0,P4_negative,False,False
P001,3,20260621,0,P4_negative,False,False
P001,3,20260621,0,P4_negative,False,False
P007,3,20260621,1,P1_vigil_only,False,False
P007,3,20260621,1,P1_vigil_only,True,True
P007,3,20260621,1,P1_vigil_only,True,True
P007,3,20260621,1,P1_vigil_only,True,True
P007,3,20260621,1,P2_phrase_plus_vigil,True,True
P007,3,20260621,1,P2_phrase_plus_vigil,True,True
P007,3,20260621,1,P2_phrase_plus_vigil,True,True
P007,3,20260621,1,P2_phrase_plus_vigil,True,True
P007,3,20260621,1,P2_phrase_plus_vigil,True,True
P007,3,20260621,1,P2_phrase_plus_vigil,True,True
P007,3,20260621,1,P3_vigil_plus_phrase,True,True
P007,3,20260621,1,P3_vigil_plus_phrase,True,True
P007,3,20260621,1,P3_vigil_plus_phrase,True,True
P007,3,20260621,1,P3_vigil_plus_phrase,True,True
P007,3,20260621,0,P4_negative,False,False
P007,3,20260621,0,P4_negative,False,False
P007,3,20260621,0,P4_negative,False,False
P007,3,20260621,0,P4_negative,False,False
P007,3,20260621,0,P4_negative,False,False
P007,3,20260621,0,P4_negative,False,False
P007,3,20260621,0,P4_negative,False,False
P007,3,20260621,0,P4_negative,False,False
P007,3,20260621,0,P4_negative,False,False
P007,3,20260621,0,P4_negative,False,False
P007,3,20260621,0,P4_negative,False,False
P007,3,20260621,0,P4_negative,False,False
P007,3,20260621,0,P4_negative,False,False
P007,3,20260621,0,P4_negative,False,False
P007,3,20260621,0,P4_negative,False,False
P010,3,20260621,1,P1_vigil_only,True,True
P010,3,20260621,1,P1_vigil_only,True,True
P010,3,20260621,1,P2_phrase_plus_vigil,True,True
P010,3,20260621,1,P2_phrase_plus_vigil,True,True
P010,3,20260621,1,P2_phrase_plus_vigil,True,True
P010,3,20260621,1,P2_phrase_plus_vigil,True,True
P010,3,20260621,1,P2_phrase_plus_vigil,True,True
P010,3,20260621,1,P3_vigil_plus_phrase,True,True
P010,3,20260621,1,P3_vigil_plus_phrase,True,True
P010,3,20260621,0,P4_negative,False,False
P010,3,20260621,0,P4_negative,True,True
P010,3,20260621,0,P4_negative,False,False
P010,3,20260621,0,P4_negative,False,False
P010,3,20260621,0,P4_negative,False,False
P010,3,20260621,0,P4_negative,False,False
P010,3,20260621,0,P4_negative,False,False
P010,3,20260621,0,P4_negative,False,False
P010,3,20260621,0,P4_negative,False,False
P010,3,20260621,0,P4_negative,False,False
P010,3,20260621,0,P4_negative,False,False
P010,3,20260621,0,P4_negative,False,False
P010,3,20260621,0,P4_negative,False,False
P010,3,20260621,0,P4_negative,False,False
P010,3,20260621,0,P4_negative,False,False
P015,3,20260621,1,P1_vigil_only,False,False
P015,3,20260621,1,P1_vigil_only,True,True
P015,3,20260621,1,P1_vigil_only,True,True
P015,3,20260621,1,P1_vigil_only,True,True
P015,3,20260621,1,P1_vigil_only,False,False
P015,3,20260621,1,P1_vigil_only,True,True
P015,3,20260621,1,P1_vigil_only,True,True
P015,3,20260621,1,P1_vigil_only,True,True
P015,3,20260621,1,P2_phrase_plus_vigil,True,True
P015,3,20260621,1,P2_phrase_plus_vigil,True,True
P015,3,20260621,1,P2_phrase_plus_vigil,True,True
P015,3,20260621,1,P2_phrase_plus_vigil,True,True
P015,3,20260621,1,P2_phrase_plus_vigil,True,True
P015,3,20260621,1,P2_phrase_plus_vigil,True,True
P015,3,20260621,1,P2_phrase_plus_vigil,True,True
P015,3,20260621,1,P2_phrase_plus_vigil,True,True
P015,3,20260621,1,P2_phrase_plus_vigil,True,True
P015,3,20260621,1,P2_phrase_plus_vigil,True,True
P015,3,20260621,1,P2_phrase_plus_vigil,False,False
P015,3,20260621,1,P2_phrase_plus_vigil,True,True
P015,3,20260621,1,P2_phrase_plus_vigil,True,True
P015,3,20260621,1,P2_phrase_plus_vigil,True,True
P015,3,20260621,1,P2_phrase_plus_vigil,True,True
P015,3,20260621,1,P2_phrase_plus_vigil,True,True
P015,3,20260621,1,P2_phrase_plus_vigil,True,True
P015,3,20260621,1,P2_phrase_plus_vigil,True,True
P015,3,20260621,1,P2_phrase_plus_vigil,True,True
P015,3,20260621,1,P3_vigil_plus_phrase,True,True
P015,3,20260621,1,P3_vigil_plus_phrase,True,True
P015,3,20260621,1,P3_vigil_plus_phrase,True,True
P015,3,20260621,1,P3_vigil_plus_phrase,True,True
P015,3,20260621,1,P3_vigil_plus_phrase,True,True
P015,3,20260621,1,P3_vigil_plus_phrase,True,True
P015,3,20260621,0,P4_negative,False,False
P015,3,20260621,0,P4_negative,False,False
P015,3,20260621,0,P4_negative,False,False
P015,3,20260621,0,P4_negative,False,False
P015,3,20260621,0,P4_negative,False,False
P015,3,20260621,0,P4_negative,False,False
P015,3,20260621,0,P4_negative,False,False
P015,3,20260621,0,P4_negative,False,False
P015,3,20260621,0,P4_negative,False,False
P015,3,20260621,0,P4_negative,False,False
P015,3,20260621,0,P4_negative,False,False
P015,3,20260621,0,P4_negative,False,False
P015,3,20260621,0,P4_negative,False,False
P015,3,20260621,0,P4_negative,False,False
P015,3,20260621,0,P4_negative,False,False
P015,3,20260621,0,P4_negative,False,False
P015,3,20260621,0,P4_negative,False,False
P015,3,20260621,0,P4_negative,False,False
P020,3,20260621,1,P1_vigil_only,True,True
P020,3,20260621,1,P1_vigil_only,True,True
P020,3,20260621,1,P1_vigil_only,False,False
P020,3,20260621,1,P2_phrase_plus_vigil,True,True
P020,3,20260621,1,P2_phrase_plus_vigil,True,True
P020,3,20260621,1,P2_phrase_plus_vigil,True,True
P020,3,20260621,1,P2_phrase_plus_vigil,True,True
P020,3,20260621,1,P3_vigil_plus_phrase,True,True
P020,3,20260621,1,P3_vigil_plus_phrase,True,True
P020,3,20260621,0,P4_negative,False,False
P020,3,20260621,0,P4_negative,False,False
P020,3,20260621,0,P4_negative,False,False
P020,3,20260621,0,P4_negative,False,False
P020,3,20260621,0,P4_negative,False,False
P020,3,20260621,0,P4_negative,False,False
P028,3,20260621,1,P1_vigil_only,True,True
P028,3,20260621,1,P1_vigil_only,True,True
P028,3,20260621,1,P2_phrase_plus_vigil,True,True
P028,3,20260621,1,P3_vigil_plus_phrase,True,True
P028,3,20260621,1,P3_vigil_plus_phrase,True,True
P028,3,20260621,0,P4_negative,False,False
P028,3,20260621,0,P4_negative,False,False
P001,5,20260621,1,P1_vigil_only,False,False
P001,5,20260621,1,P1_vigil_only,True,True
P001,5,20260621,1,P1_vigil_only,True,True
P001,5,20260621,1,P1_vigil_only,True,True
P001,5,20260621,1,P2_phrase_plus_vigil,True,True
P001,5,20260621,1,P2_phrase_plus_vigil,True,True
P001,5,20260621,1,P2_phrase_plus_vigil,True,True
P001,5,20260621,1,P2_phrase_plus_vigil,True,True
P001,5,20260621,1,P2_phrase_plus_vigil,True,True
P001,5,20260621,1,P2_phrase_plus_vigil,True,True
P001,5,20260621,1,P2_phrase_plus_vigil,True,True
P001,5,20260621,1,P2_phrase_plus_vigil,True,True
P001,5,20260621,1,P2_phrase_plus_vigil,True,True
P001,5,20260621,1,P3_vigil_plus_phrase,True,True
P001,5,20260621,1,P3_vigil_plus_phrase,True,True
P001,5,20260621,1,P3_vigil_plus_phrase,True,True
P001,5,20260621,1,P3_vigil_plus_phrase,True,True
P001,5,20260621,1,P3_vigil_plus_phrase,False,False
P001,5,20260621,1,P3_vigil_plus_phrase,True,True
P001,5,20260621,0,P4_negative,False,False
P001,5,20260621,0,P4_negative,False,False
P001,5,20260621,0,P4_negative,False,False
P001,5,20260621,0,P4_negative,False,False
P001,5,20260621,0,P4_negative,False,False
P001,5,20260621,0,P4_negative,False,False
P001,5,20260621,0,P4_negative,False,False
P001,5,20260621,0,P4_negative,False,False
P001,5,20260621,0,P4_negative,False,False
P001,5,20260621,0,P4_negative,False,False
P001,5,20260621,0,P4_negative,False,False
P001,5,20260621,0,P4_negative,False,False
P001,5,20260621,0,P4_negative,False,False
P001,5,20260621,0,P4_negative,False,False
P001,5,20260621,0,P4_negative,False,False
P001,5,20260621,0,P4_negative,False,False
P001,5,20260621,0,P4_negative,False,False
P001,5,20260621,0,P4_negative,False,False
P001,5,20260621,0,P4_negative,False,False
P001,5,20260621,0,P4_negative,False,False
P001,5,20260621,0,P4_negative,False,False
P001,5,20260621,0,P4_negative,False,False
P001,5,20260621,0,P4_negative,False,False
P001,5,20260621,0,P4_negative,False,False
P001,5,20260621,0,P4_negative,False,False
P001,5,20260621,0,P4_negative,False,False
P001,5,20260621,0,P4_negative,False,False
P001,5,20260621,0,P4_negative,False,False
P001,5,20260621,0,P4_negative,False,False
P001,5,20260621,0,P4_negative,False,False
P007,5,20260621,1,P1_vigil_only,False,False
P007,5,20260621,1,P1_vigil_only,True,True
P007,5,20260621,1,P1_vigil_only,True,True
P007,5,20260621,1,P1_vigil_only,True,True
P007,5,20260621,1,P2_phrase_plus_vigil,True,True
P007,5,20260621,1,P2_phrase_plus_vigil,True,True
P007,5,20260621,1,P2_phrase_plus_vigil,True,True
P007,5,20260621,1,P2_phrase_plus_vigil,True,True
P007,5,20260621,1,P2_phrase_plus_vigil,True,True
P007,5,20260621,1,P3_vigil_plus_phrase,True,True
P007,5,20260621,1,P3_vigil_plus_phrase,True,True
P007,5,20260621,1,P3_vigil_plus_phrase,True,True
P007,5,20260621,0,P4_negative,False,False
P007,5,20260621,0,P4_negative,False,False
P007,5,20260621,0,P4_negative,False,False
P007,5,20260621,0,P4_negative,False,False
P007,5,20260621,0,P4_negative,False,False
P007,5,20260621,0,P4_negative,False,False
P007,5,20260621,0,P4_negative,False,False
P007,5,20260621,0,P4_negative,False,False
P007,5,20260621,0,P4_negative,False,False
P007,5,20260621,0,P4_negative,False,False
P007,5,20260621,0,P4_negative,False,False
P007,5,20260621,0,P4_negative,False,False
P007,5,20260621,0,P4_negative,False,False
P007,5,20260621,0,P4_negative,False,False
P007,5,20260621,0,P4_negative,False,False
P010,5,20260621,1,P1_vigil_only,True,True
P010,5,20260621,1,P1_vigil_only,True,True
P010,5,20260621,1,P2_phrase_plus_vigil,True,True
P010,5,20260621,1,P2_phrase_plus_vigil,True,True
P010,5,20260621,1,P2_phrase_plus_vigil,True,True
P010,5,20260621,1,P2_phrase_plus_vigil,True,True
P010,5,20260621,1,P3_vigil_plus_phrase,True,True
P010,5,20260621,0,P4_negative,False,False
P010,5,20260621,0,P4_negative,True,True
P010,5,20260621,0,P4_negative,False,False
P010,5,20260621,0,P4_negative,False,False
P010,5,20260621,0,P4_negative,False,False
P010,5,20260621,0,P4_negative,False,False
P010,5,20260621,0,P4_negative,False,False
P010,5,20260621,0,P4_negative,False,False
P010,5,20260621,0,P4_negative,False,False
P010,5,20260621,0,P4_negative,False,False
P010,5,20260621,0,P4_negative,False,False
P010,5,20260621,0,P4_negative,False,False
P010,5,20260621,0,P4_negative,False,False
P010,5,20260621,0,P4_negative,False,False
P010,5,20260621,0,P4_negative,False,False
P015,5,20260621,1,P1_vigil_only,False,False
P015,5,20260621,1,P1_vigil_only,True,True
P015,5,20260621,1,P1_vigil_only,True,True
P015,5,20260621,1,P1_vigil_only,True,True
P015,5,20260621,1,P1_vigil_only,False,False
P015,5,20260621,1,P1_vigil_only,True,True
P015,5,20260621,1,P1_vigil_only,True,True
P015,5,20260621,1,P1_vigil_only,True,True
P015,5,20260621,1,P2_phrase_plus_vigil,True,True
P015,5,20260621,1,P2_phrase_plus_vigil,True,True
P015,5,20260621,1,P2_phrase_plus_vigil,True,True
P015,5,20260621,1,P2_phrase_plus_vigil,True,True
P015,5,20260621,1,P2_phrase_plus_vigil,True,True
P015,5,20260621,1,P2_phrase_plus_vigil,True,True
P015,5,20260621,1,P2_phrase_plus_vigil,True,True
P015,5,20260621,1,P2_phrase_plus_vigil,True,True
P015,5,20260621,1,P2_phrase_plus_vigil,True,True
P015,5,20260621,1,P2_phrase_plus_vigil,True,True
P015,5,20260621,1,P2_phrase_plus_vigil,False,False
P015,5,20260621,1,P2_phrase_plus_vigil,True,True
P015,5,20260621,1,P2_phrase_plus_vigil,True,True
P015,5,20260621,1,P2_phrase_plus_vigil,True,True
P015,5,20260621,1,P2_phrase_plus_vigil,True,True
P015,5,20260621,1,P2_phrase_plus_vigil,True,True
P015,5,20260621,1,P2_phrase_plus_vigil,True,True
P015,5,20260621,1,P2_phrase_plus_vigil,True,True
P015,5,20260621,1,P3_vigil_plus_phrase,True,True
P015,5,20260621,1,P3_vigil_plus_phrase,True,True
P015,5,20260621,1,P3_vigil_plus_phrase,True,True
P015,5,20260621,1,P3_vigil_plus_phrase,True,True
P015,5,20260621,1,P3_vigil_plus_phrase,True,True
P015,5,20260621,0,P4_negative,False,False
P015,5,20260621,0,P4_negative,False,False
P015,5,20260621,0,P4_negative,False,False
P015,5,20260621,0,P4_negative,False,False
P015,5,20260621,0,P4_negative,False,False
P015,5,20260621,0,P4_negative,False,False
P015,5,20260621,0,P4_negative,False,False
P015,5,20260621,0,P4_negative,False,False
P015,5,20260621,0,P4_negative,False,False
P015,5,20260621,0,P4_negative,False,False
P015,5,20260621,0,P4_negative,False,False
P015,5,20260621,0,P4_negative,False,False
P015,5,20260621,0,P4_negative,False,False
P015,5,20260621,0,P4_negative,False,False
P015,5,20260621,0,P4_negative,False,False
P015,5,20260621,0,P4_negative,False,False
P015,5,20260621,0,P4_negative,False,False
P015,5,20260621,0,P4_negative,False,False
P020,5,20260621,1,P1_vigil_only,True,True
P020,5,20260621,1,P1_vigil_only,True,True
P020,5,20260621,1,P1_vigil_only,False,False
P020,5,20260621,1,P2_phrase_plus_vigil,True,True
P020,5,20260621,1,P2_phrase_plus_vigil,True,True
P020,5,20260621,1,P2_phrase_plus_vigil,True,True
P020,5,20260621,1,P3_vigil_plus_phrase,True,True
P020,5,20260621,0,P4_negative,False,False
P020,5,20260621,0,P4_negative,False,False
P020,5,20260621,0,P4_negative,False,False
P020,5,20260621,0,P4_negative,False,False
P020,5,20260621,0,P4_negative,False,False
P020,5,20260621,0,P4_negative,False,False
P028,5,20260621,1,P1_vigil_only,True,True
P028,5,20260621,1,P2_phrase_plus_vigil,True,True
P028,5,20260621,1,P3_vigil_plus_phrase,True,True
P028,5,20260621,0,P4_negative,False,False
P028,5,20260621,0,P4_negative,False,False
P001,3,20260622,1,P1_vigil_only,False,False
P001,3,20260622,1,P1_vigil_only,True,True
P001,3,20260622,1,P1_vigil_only,True,True
P001,3,20260622,1,P2_phrase_plus_vigil,True,True
P001,3,20260622,1,P2_phrase_plus_vigil,True,True
P001,3,20260622,1,P2_phrase_plus_vigil,True,True
P001,3,20260622,1,P2_phrase_plus_vigil,True,True
P001,3,20260622,1,P2_phrase_plus_vigil,True,True
P001,3,20260622,1,P2_phrase_plus_vigil,True,True
P001,3,20260622,1,P2_phrase_plus_vigil,True,True
P001,3,20260622,1,P2_phrase_plus_vigil,True,True
P001,3,20260622,1,P2_phrase_plus_vigil,True,True
P001,3,20260622,1,P2_phrase_plus_vigil,True,True
P001,3,20260622,1,P2_phrase_plus_vigil,True,True
P001,3,20260622,1,P3_vigil_plus_phrase,True,True
P001,3,20260622,1,P3_vigil_plus_phrase,True,True
P001,3,20260622,1,P3_vigil_plus_phrase,True,True
P001,3,20260622,1,P3_vigil_plus_phrase,True,True
P001,3,20260622,1,P3_vigil_plus_phrase,True,True
P001,3,20260622,1,P3_vigil_plus_phrase,False,False
P001,3,20260622,1,P3_vigil_plus_phrase,True,True
P001,3,20260622,0,P4_negative,False,False
P001,3,20260622,0,P4_negative,False,False
P001,3,20260622,0,P4_negative,False,False
P001,3,20260622,0,P4_negative,False,False
P001,3,20260622,0,P4_negative,False,False
P001,3,20260622,0,P4_negative,False,False
P001,3,20260622,0,P4_negative,False,False
P001,3,20260622,0,P4_negative,False,False
P001,3,20260622,0,P4_negative,False,False
P001,3,20260622,0,P4_negative,False,False
P001,3,20260622,0,P4_negative,False,False
P001,3,20260622,0,P4_negative,False,False
P001,3,20260622,0,P4_negative,False,False
P001,3,20260622,0,P4_negative,False,False
P001,3,20260622,0,P4_negative,False,False
P001,3,20260622,0,P4_negative,False,False
P001,3,20260622,0,P4_negative,False,False
P001,3,20260622,0,P4_negative,False,False
P001,3,20260622,0,P4_negative,False,False
P001,3,20260622,0,P4_negative,False,False
P001,3,20260622,0,P4_negative,False,False
P001,3,20260622,0,P4_negative,False,False
P001,3,20260622,0,P4_negative,False,False
P001,3,20260622,0,P4_negative,False,False
P001,3,20260622,0,P4_negative,False,False
P001,3,20260622,0,P4_negative,False,False
P001,3,20260622,0,P4_negative,False,False
P001,3,20260622,0,P4_negative,False,False
P001,3,20260622,0,P4_negative,False,False
P001,3,20260622,0,P4_negative,False,False
P007,3,20260622,1,P1_vigil_only,False,False
P007,3,20260622,1,P1_vigil_only,True,True
P007,3,20260622,1,P1_vigil_only,True,True
P007,3,20260622,1,P2_phrase_plus_vigil,True,True
P007,3,20260622,1,P2_phrase_plus_vigil,True,True
P007,3,20260622,1,P2_phrase_plus_vigil,True,True
P007,3,20260622,1,P2_phrase_plus_vigil,True,True
P007,3,20260622,1,P2_phrase_plus_vigil,True,True
P007,3,20260622,1,P2_phrase_plus_vigil,True,True
P007,3,20260622,1,P3_vigil_plus_phrase,True,True
P007,3,20260622,1,P3_vigil_plus_phrase,True,True
P007,3,20260622,1,P3_vigil_plus_phrase,True,True
P007,3,20260622,1,P3_vigil_plus_phrase,True,True
P007,3,20260622,1,P3_vigil_plus_phrase,True,True
P007,3,20260622,0,P4_negative,False,False
P007,3,20260622,0,P4_negative,False,False
P007,3,20260622,0,P4_negative,False,False
P007,3,20260622,0,P4_negative,False,False
P007,3,20260622,0,P4_negative,False,False
P007,3,20260622,0,P4_negative,False,False
P007,3,20260622,0,P4_negative,False,False
P007,3,20260622,0,P4_negative,False,False
P007,3,20260622,0,P4_negative,False,False
P007,3,20260622,0,P4_negative,False,False
P007,3,20260622,0,P4_negative,False,False
P007,3,20260622,0,P4_negative,False,False
P007,3,20260622,0,P4_negative,False,False
P007,3,20260622,0,P4_negative,False,False
P007,3,20260622,0,P4_negative,False,False
P010,3,20260622,1,P1_vigil_only,True,True
P010,3,20260622,1,P2_phrase_plus_vigil,True,True
P010,3,20260622,1,P2_phrase_plus_vigil,True,True
P010,3,20260622,1,P2_phrase_plus_vigil,True,True
P010,3,20260622,1,P2_phrase_plus_vigil,True,True
P010,3,20260622,1,P2_phrase_plus_vigil,True,True
P010,3,20260622,1,P3_vigil_plus_phrase,True,True
P010,3,20260622,1,P3_vigil_plus_phrase,True,True
P010,3,20260622,1,P3_vigil_plus_phrase,True,True
P010,3,20260622,0,P4_negative,False,False
P010,3,20260622,0,P4_negative,True,True
P010,3,20260622,0,P4_negative,False,False
P010,3,20260622,0,P4_negative,False,False
P010,3,20260622,0,P4_negative,False,False
P010,3,20260622,0,P4_negative,False,False
P010,3,20260622,0,P4_negative,False,False
P010,3,20260622,0,P4_negative,False,False
P010,3,20260622,0,P4_negative,False,False
P010,3,20260622,0,P4_negative,False,False
P010,3,20260622,0,P4_negative,False,False
P010,3,20260622,0,P4_negative,False,False
P010,3,20260622,0,P4_negative,False,False
P010,3,20260622,0,P4_negative,False,False
P010,3,20260622,0,P4_negative,False,False
P015,3,20260622,1,P1_vigil_only,False,False
P015,3,20260622,1,P1_vigil_only,True,True
P015,3,20260622,1,P1_vigil_only,True,True
P015,3,20260622,1,P1_vigil_only,True,True
P015,3,20260622,1,P1_vigil_only,False,False
P015,3,20260622,1,P1_vigil_only,True,True
P015,3,20260622,1,P1_vigil_only,True,True
P015,3,20260622,1,P2_phrase_plus_vigil,True,True
P015,3,20260622,1,P2_phrase_plus_vigil,True,True
P015,3,20260622,1,P2_phrase_plus_vigil,True,True
P015,3,20260622,1,P2_phrase_plus_vigil,True,True
P015,3,20260622,1,P2_phrase_plus_vigil,True,True
P015,3,20260622,1,P2_phrase_plus_vigil,True,True
P015,3,20260622,1,P2_phrase_plus_vigil,True,True
P015,3,20260622,1,P2_phrase_plus_vigil,True,True
P015,3,20260622,1,P2_phrase_plus_vigil,True,True
P015,3,20260622,1,P2_phrase_plus_vigil,False,False
P015,3,20260622,1,P2_phrase_plus_vigil,True,True
P015,3,20260622,1,P2_phrase_plus_vigil,True,True
P015,3,20260622,1,P2_phrase_plus_vigil,True,True
P015,3,20260622,1,P2_phrase_plus_vigil,True,True
P015,3,20260622,1,P2_phrase_plus_vigil,True,True
P015,3,20260622,1,P2_phrase_plus_vigil,True,True
P015,3,20260622,1,P2_phrase_plus_vigil,True,True
P015,3,20260622,1,P2_phrase_plus_vigil,True,True
P015,3,20260622,1,P2_phrase_plus_vigil,True,True
P015,3,20260622,1,P3_vigil_plus_phrase,True,True
P015,3,20260622,1,P3_vigil_plus_phrase,True,True
P015,3,20260622,1,P3_vigil_plus_phrase,True,True
P015,3,20260622,1,P3_vigil_plus_phrase,True,True
P015,3,20260622,1,P3_vigil_plus_phrase,True,True
P015,3,20260622,1,P3_vigil_plus_phrase,True,True
P015,3,20260622,1,P3_vigil_plus_phrase,True,True
P015,3,20260622,0,P4_negative,False,False
P015,3,20260622,0,P4_negative,False,False
P015,3,20260622,0,P4_negative,False,False
P015,3,20260622,0,P4_negative,False,False
P015,3,20260622,0,P4_negative,False,False
P015,3,20260622,0,P4_negative,False,False
P015,3,20260622,0,P4_negative,False,False
P015,3,20260622,0,P4_negative,False,False
P015,3,20260622,0,P4_negative,False,False
P015,3,20260622,0,P4_negative,False,False
P015,3,20260622,0,P4_negative,False,False
P015,3,20260622,0,P4_negative,False,False
P015,3,20260622,0,P4_negative,False,False
P015,3,20260622,0,P4_negative,False,False
P015,3,20260622,0,P4_negative,False,False
P015,3,20260622,0,P4_negative,False,False
P015,3,20260622,0,P4_negative,False,False
P015,3,20260622,0,P4_negative,False,False
P020,3,20260622,1,P1_vigil_only,True,True
P020,3,20260622,1,P2_phrase_plus_vigil,True,True
P020,3,20260622,1,P2_phrase_plus_vigil,True,True
P020,3,20260622,1,P2_phrase_plus_vigil,True,True
P020,3,20260622,1,P2_phrase_plus_vigil,True,True
P020,3,20260622,1,P2_phrase_plus_vigil,True,True
P020,3,20260622,1,P3_vigil_plus_phrase,True,True
P020,3,20260622,1,P3_vigil_plus_phrase,True,True
P020,3,20260622,1,P3_vigil_plus_phrase,True,True
P020,3,20260622,0,P4_negative,False,False
P020,3,20260622,0,P4_negative,False,False
P020,3,20260622,0,P4_negative,False,False
P020,3,20260622,0,P4_negative,False,False
P020,3,20260622,0,P4_negative,False,False
P020,3,20260622,0,P4_negative,False,False
P028,3,20260622,1,P1_vigil_only,True,True
P028,3,20260622,1,P1_vigil_only,True,True
P028,3,20260622,1,P2_phrase_plus_vigil,True,True
P028,3,20260622,1,P2_phrase_plus_vigil,True,True
P028,3,20260622,1,P3_vigil_plus_phrase,True,True
P028,3,20260622,0,P4_negative,False,False
P028,3,20260622,0,P4_negative,False,False
P001,5,20260622,1,P1_vigil_only,False,False
P001,5,20260622,1,P1_vigil_only,True,True
P001,5,20260622,1,P1_vigil_only,True,True
P001,5,20260622,1,P2_phrase_plus_vigil,True,True
P001,5,20260622,1,P2_phrase_plus_vigil,True,True
P001,5,20260622,1,P2_phrase_plus_vigil,True,True
P001,5,20260622,1,P2_phrase_plus_vigil,True,True
P001,5,20260622,1,P2_phrase_plus_vigil,True,True
P001,5,20260622,1,P2_phrase_plus_vigil,True,True
P001,5,20260622,1,P2_phrase_plus_vigil,True,True
P001,5,20260622,1,P2_phrase_plus_vigil,True,True
P001,5,20260622,1,P2_phrase_plus_vigil,True,True
P001,5,20260622,1,P2_phrase_plus_vigil,True,True
P001,5,20260622,1,P2_phrase_plus_vigil,True,True
P001,5,20260622,1,P3_vigil_plus_phrase,True,True
P001,5,20260622,1,P3_vigil_plus_phrase,True,True
P001,5,20260622,1,P3_vigil_plus_phrase,True,True
P001,5,20260622,1,P3_vigil_plus_phrase,True,True
P001,5,20260622,1,P3_vigil_plus_phrase,False,False
P001,5,20260622,0,P4_negative,False,False
P001,5,20260622,0,P4_negative,False,False
P001,5,20260622,0,P4_negative,False,False
P001,5,20260622,0,P4_negative,False,False
P001,5,20260622,0,P4_negative,False,False
P001,5,20260622,0,P4_negative,False,False
P001,5,20260622,0,P4_negative,False,False
P001,5,20260622,0,P4_negative,False,False
P001,5,20260622,0,P4_negative,False,False
P001,5,20260622,0,P4_negative,False,False
P001,5,20260622,0,P4_negative,False,False
P001,5,20260622,0,P4_negative,False,False
P001,5,20260622,0,P4_negative,False,False
P001,5,20260622,0,P4_negative,False,False
P001,5,20260622,0,P4_negative,False,False
P001,5,20260622,0,P4_negative,False,False
P001,5,20260622,0,P4_negative,False,False
P001,5,20260622,0,P4_negative,False,False
P001,5,20260622,0,P4_negative,False,False
P001,5,20260622,0,P4_negative,False,False
P001,5,20260622,0,P4_negative,False,False
P001,5,20260622,0,P4_negative,False,False
