adapted_decision,adapted_score,base_decision,base_score,clip_hash,doctor_alias,label,prompt_group,recipe_method,seed,shot,stage1_candidate,stage1_clip_score,stage2_score,theta1,theta2,zero_decision
False,0.22527290880680084,False,0.22527290880680084,3fa8dcd11f19,D035,0,P4_negative,positive_bias,20260622,5,False,0.002856785198673606,0.22527290880680084,0.4307858347892761,0.7719025611877441,False
False,0.22389252483844757,False,0.22389252483844757,3eec59487771,D035,0,P4_negative,positive_bias,20260622,5,False,0.006996032781898975,0.22389252483844757,0.4307858347892761,0.7719025611877441,False
False,0.21790669858455658,False,0.21790669858455658,c515d7a021d6,D035,0,P4_negative,positive_bias,20260622,5,False,0.11197184026241302,0.21790669858455658,0.4307858347892761,0.7719025611877441,False
False,0.2174169272184372,False,0.2174169272184372,5ee93c22756b,D035,0,P4_negative,positive_bias,20260622,5,False,0.04436106979846954,0.2174169272184372,0.4307858347892761,0.7719025611877441,False
False,0.21862459182739258,False,0.21862459182739258,60820855c9f1,D035,0,P4_negative,positive_bias,20260622,5,False,0.08728992938995361,0.21862459182739258,0.4307858347892761,0.7719025611877441,False
False,0.22639469802379608,False,0.22639469802379608,eb9953777d03,D035,0,P4_negative,positive_bias,20260622,5,False,0.0030872414354234934,0.22639469802379608,0.4307858347892761,0.7719025611877441,False
False,0.22609856724739075,False,0.22609856724739075,14a3922cc7a5,D035,0,P4_negative,positive_bias,20260622,5,False,0.01020754687488079,0.22609856724739075,0.4307858347892761,0.7719025611877441,False
False,0.22707641124725342,False,0.22707641124725342,7bd98442f89d,D035,0,P4_negative,positive_bias,20260622,5,False,0.3913324177265167,0.22707641124725342,0.4307858347892761,0.7719025611877441,False
False,0.21824200451374054,False,0.21824200451374054,4fba3bb95d41,D035,0,P4_negative,positive_bias,20260622,5,False,0.003091970691457391,0.21824200451374054,0.4307858347892761,0.7719025611877441,False
False,0.221012145280838,False,0.221012145280838,a6a6f0b81a81,D035,0,P4_negative,positive_bias,20260622,5,False,0.0020287460647523403,0.221012145280838,0.4307858347892761,0.7719025611877441,False
False,0.21736368536949158,False,0.21736368536949158,c42d43f33484,D035,0,P4_negative,positive_bias,20260622,5,False,0.002012095646932721,0.21736368536949158,0.4307858347892761,0.7719025611877441,False
False,0.21687859296798706,False,0.21687859296798706,8799809305f9,D035,0,P4_negative,positive_bias,20260622,5,False,0.002286332193762064,0.21687859296798706,0.4307858347892761,0.7719025611877441,False
False,0.21810121834278107,False,0.21810121834278107,93a5c6ca2288,D035,0,P4_negative,positive_bias,20260622,5,False,0.01430981233716011,0.21810121834278107,0.4307858347892761,0.7719025611877441,False
False,0.2197709083557129,False,0.2197709083557129,ee77eba5685c,D035,0,P4_negative,positive_bias,20260622,5,False,0.0019311916548758745,0.2197709083557129,0.4307858347892761,0.7719025611877441,False
True,0.7794344425201416,True,0.7794344425201416,c36ae8cbff97,D035,1,P1_vigil_only,positive_bias,20260623,5,True,0.9299474954605103,0.7794344425201416,0.4307858347892761,0.7719025611877441,True
False,0.7795780897140503,False,0.7795780897140503,eaca52c93952,D035,1,P1_vigil_only,positive_bias,20260623,5,False,0.010930030606687069,0.7795780897140503,0.4307858347892761,0.7719025611877441,False
True,0.7802497148513794,True,0.7802497148513794,c2ce46db8f0a,D035,1,P2_phrase_plus_vigil,positive_bias,20260623,5,True,0.950899600982666,0.7802497148513794,0.4307858347892761,0.7719025611877441,True
True,0.7788209915161133,True,0.7788209915161133,cced603bc9d4,D035,1,P2_phrase_plus_vigil,positive_bias,20260623,5,True,0.9968212842941284,0.7788209915161133,0.4307858347892761,0.7719025611877441,True
True,0.7799153327941895,True,0.7799153327941895,13b61502a913,D035,1,P2_phrase_plus_vigil,positive_bias,20260623,5,True,0.9845262765884399,0.7799153327941895,0.4307858347892761,0.7719025611877441,True
True,0.7786089181900024,True,0.7786089181900024,f03d1bc730f1,D035,1,P3_vigil_plus_phrase,positive_bias,20260623,5,True,0.9199466705322266,0.7786089181900024,0.4307858347892761,0.7719025611877441,True
True,0.7798125147819519,True,0.7798125147819519,32e5fda38f06,D035,1,P3_vigil_plus_phrase,positive_bias,20260623,5,True,0.93734210729599,0.7798125147819519,0.4307858347892761,0.7719025611877441,True
False,0.7776126265525818,False,0.7776126265525818,8b188dd8f6a0,D035,1,P3_vigil_plus_phrase,positive_bias,20260623,5,False,0.28113529086112976,0.7776126265525818,0.4307858347892761,0.7719025611877441,False
False,0.22934848070144653,False,0.22934848070144653,da60da92eaec,D035,0,P4_negative,positive_bias,20260623,5,False,0.021689914166927338,0.22934848070144653,0.4307858347892761,0.7719025611877441,False
False,0.22527290880680084,False,0.22527290880680084,3fa8dcd11f19,D035,0,P4_negative,positive_bias,20260623,5,False,0.002856785198673606,0.22527290880680084,0.4307858347892761,0.7719025611877441,False
False,0.22389252483844757,False,0.22389252483844757,3eec59487771,D035,0,P4_negative,positive_bias,20260623,5,False,0.006996032781898975,0.22389252483844757,0.4307858347892761,0.7719025611877441,False
False,0.21790669858455658,False,0.21790669858455658,c515d7a021d6,D035,0,P4_negative,positive_bias,20260623,5,False,0.11197184026241302,0.21790669858455658,0.4307858347892761,0.7719025611877441,False
False,0.2174169272184372,False,0.2174169272184372,5ee93c22756b,D035,0,P4_negative,positive_bias,20260623,5,False,0.04436106979846954,0.2174169272184372,0.4307858347892761,0.7719025611877441,False
False,0.21862459182739258,False,0.21862459182739258,60820855c9f1,D035,0,P4_negative,positive_bias,20260623,5,False,0.08728992938995361,0.21862459182739258,0.4307858347892761,0.7719025611877441,False
False,0.22639469802379608,False,0.22639469802379608,eb9953777d03,D035,0,P4_negative,positive_bias,20260623,5,False,0.0030872414354234934,0.22639469802379608,0.4307858347892761,0.7719025611877441,False
False,0.22609856724739075,False,0.22609856724739075,14a3922cc7a5,D035,0,P4_negative,positive_bias,20260623,5,False,0.01020754687488079,0.22609856724739075,0.4307858347892761,0.7719025611877441,False
False,0.22707641124725342,False,0.22707641124725342,7bd98442f89d,D035,0,P4_negative,positive_bias,20260623,5,False,0.3913324177265167,0.22707641124725342,0.4307858347892761,0.7719025611877441,False
False,0.21824200451374054,False,0.21824200451374054,4fba3bb95d41,D035,0,P4_negative,positive_bias,20260623,5,False,0.003091970691457391,0.21824200451374054,0.4307858347892761,0.7719025611877441,False
False,0.221012145280838,False,0.221012145280838,a6a6f0b81a81,D035,0,P4_negative,positive_bias,20260623,5,False,0.0020287460647523403,0.221012145280838,0.4307858347892761,0.7719025611877441,False
False,0.21736368536949158,False,0.21736368536949158,c42d43f33484,D035,0,P4_negative,positive_bias,20260623,5,False,0.002012095646932721,0.21736368536949158,0.4307858347892761,0.7719025611877441,False
False,0.21687859296798706,False,0.21687859296798706,8799809305f9,D035,0,P4_negative,positive_bias,20260623,5,False,0.002286332193762064,0.21687859296798706,0.4307858347892761,0.7719025611877441,False
False,0.21810121834278107,False,0.21810121834278107,93a5c6ca2288,D035,0,P4_negative,positive_bias,20260623,5,False,0.01430981233716011,0.21810121834278107,0.4307858347892761,0.7719025611877441,False
False,0.2197709083557129,False,0.2197709083557129,ee77eba5685c,D035,0,P4_negative,positive_bias,20260623,5,False,0.0019311916548758745,0.2197709083557129,0.4307858347892761,0.7719025611877441,False
False,0.7795780897140503,False,0.7795780897140503,eaca52c93952,D035,1,P1_vigil_only,positive_bias,20260624,5,False,0.010930030606687069,0.7795780897140503,0.4307858347892761,0.7719025611877441,False
True,0.7798036336898804,True,0.7798036336898804,4088619463b9,D035,1,P1_vigil_only,positive_bias,20260624,5,True,0.9844328165054321,0.7798036336898804,0.4307858347892761,0.7719025611877441,True
True,0.7807201743125916,True,0.7807201743125916,27e8e2582428,D035,1,P2_phrase_plus_vigil,positive_bias,20260624,5,True,0.982507050037384,0.7807201743125916,0.4307858347892761,0.7719025611877441,True
True,0.7801210880279541,True,0.7801210880279541,e12bee8a3cca,D035,1,P2_phrase_plus_vigil,positive_bias,20260624,5,True,0.9723634719848633,0.7801210880279541,0.4307858347892761,0.7719025611877441,True
True,0.7788209915161133,True,0.7788209915161133,cced603bc9d4,D035,1,P2_phrase_plus_vigil,positive_bias,20260624,5,True,0.9968212842941284,0.7788209915161133,0.4307858347892761,0.7719025611877441,True
True,0.7799153327941895,True,0.7799153327941895,13b61502a913,D035,1,P2_phrase_plus_vigil,positive_bias,20260624,5,True,0.9845262765884399,0.7799153327941895,0.4307858347892761,0.7719025611877441,True
True,0.7798125147819519,True,0.7798125147819519,32e5fda38f06,D035,1,P3_vigil_plus_phrase,positive_bias,20260624,5,True,0.93734210729599,0.7798125147819519,0.4307858347892761,0.7719025611877441,True
False,0.7776126265525818,False,0.7776126265525818,8b188dd8f6a0,D035,1,P3_vigil_plus_phrase,positive_bias,20260624,5,False,0.28113529086112976,0.7776126265525818,0.4307858347892761,0.7719025611877441,False
False,0.22934848070144653,False,0.22934848070144653,da60da92eaec,D035,0,P4_negative,positive_bias,20260624,5,False,0.021689914166927338,0.22934848070144653,0.4307858347892761,0.7719025611877441,False
False,0.22527290880680084,False,0.22527290880680084,3fa8dcd11f19,D035,0,P4_negative,positive_bias,20260624,5,False,0.002856785198673606,0.22527290880680084,0.4307858347892761,0.7719025611877441,False
False,0.22389252483844757,False,0.22389252483844757,3eec59487771,D035,0,P4_negative,positive_bias,20260624,5,False,0.006996032781898975,0.22389252483844757,0.4307858347892761,0.7719025611877441,False
False,0.21790669858455658,False,0.21790669858455658,c515d7a021d6,D035,0,P4_negative,positive_bias,20260624,5,False,0.11197184026241302,0.21790669858455658,0.4307858347892761,0.7719025611877441,False
False,0.2174169272184372,False,0.2174169272184372,5ee93c22756b,D035,0,P4_negative,positive_bias,20260624,5,False,0.04436106979846954,0.2174169272184372,0.4307858347892761,0.7719025611877441,False
False,0.21862459182739258,False,0.21862459182739258,60820855c9f1,D035,0,P4_negative,positive_bias,20260624,5,False,0.08728992938995361,0.21862459182739258,0.4307858347892761,0.7719025611877441,False
False,0.22639469802379608,False,0.22639469802379608,eb9953777d03,D035,0,P4_negative,positive_bias,20260624,5,False,0.0030872414354234934,0.22639469802379608,0.4307858347892761,0.7719025611877441,False
False,0.22609856724739075,False,0.22609856724739075,14a3922cc7a5,D035,0,P4_negative,positive_bias,20260624,5,False,0.01020754687488079,0.22609856724739075,0.4307858347892761,0.7719025611877441,False
False,0.22707641124725342,False,0.22707641124725342,7bd98442f89d,D035,0,P4_negative,positive_bias,20260624,5,False,0.3913324177265167,0.22707641124725342,0.4307858347892761,0.7719025611877441,False
False,0.21824200451374054,False,0.21824200451374054,4fba3bb95d41,D035,0,P4_negative,positive_bias,20260624,5,False,0.003091970691457391,0.21824200451374054,0.4307858347892761,0.7719025611877441,False
False,0.221012145280838,False,0.221012145280838,a6a6f0b81a81,D035,0,P4_negative,positive_bias,20260624,5,False,0.0020287460647523403,0.221012145280838,0.4307858347892761,0.7719025611877441,False
False,0.21736368536949158,False,0.21736368536949158,c42d43f33484,D035,0,P4_negative,positive_bias,20260624,5,False,0.002012095646932721,0.21736368536949158,0.4307858347892761,0.7719025611877441,False
False,0.21687859296798706,False,0.21687859296798706,8799809305f9,D035,0,P4_negative,positive_bias,20260624,5,False,0.002286332193762064,0.21687859296798706,0.4307858347892761,0.7719025611877441,False
False,0.21810121834278107,False,0.21810121834278107,93a5c6ca2288,D035,0,P4_negative,positive_bias,20260624,5,False,0.01430981233716011,0.21810121834278107,0.4307858347892761,0.7719025611877441,False
False,0.2197709083557129,False,0.2197709083557129,ee77eba5685c,D035,0,P4_negative,positive_bias,20260624,5,False,0.0019311916548758745,0.2197709083557129,0.4307858347892761,0.7719025611877441,False
True,0.7732797861099243,True,0.7732797861099243,00681f02d999,D036,1,P1_vigil_only,positive_bias,20260620,3,True,0.3694986402988434,0.7732797861099243,0.04276827350258827,0.7628598213195801,True
True,0.7721030116081238,True,0.7721030116081238,a8688e15fe8c,D036,1,P1_vigil_only,positive_bias,20260620,3,True,0.9980681538581848,0.7721030116081238,0.04276827350258827,0.7628598213195801,True
True,0.7716594338417053,True,0.7716594338417053,73b3906e0358,D036,1,P1_vigil_only,positive_bias,20260620,3,True,0.9977895021438599,0.7716594338417053,0.04276827350258827,0.7628598213195801,True
True,0.77149498462677,True,0.77149498462677,7ae47b8cb9d4,D036,1,P1_vigil_only,positive_bias,20260620,3,True,0.9845982789993286,0.77149498462677,0.04276827350258827,0.7628598213195801,True
True,0.7737935781478882,True,0.7737935781478882,85e9e17ce1bf,D036,1,P2_phrase_plus_vigil,positive_bias,20260620,3,True,0.9926859140396118,0.7737935781478882,0.04276827350258827,0.7628598213195801,True
True,0.7728546261787415,True,0.7728546261787415,cf71ed58cd61,D036,1,P2_phrase_plus_vigil,positive_bias,20260620,3,True,0.9728966951370239,0.7728546261787415,0.04276827350258827,0.7628598213195801,True
True,0.773261308670044,True,0.773261308670044,bec4375b07fa,D036,1,P2_phrase_plus_vigil,positive_bias,20260620,3,True,0.9961202144622803,0.773261308670044,0.04276827350258827,0.7628598213195801,True
True,0.773860514163971,True,0.773860514163971,8c904b0714ba,D036,1,P2_phrase_plus_vigil,positive_bias,20260620,3,True,0.993043065071106,0.773860514163971,0.04276827350258827,0.7628598213195801,True
True,0.7733970880508423,True,0.7733970880508423,4aa6d083e1f0,D036,1,P2_phrase_plus_vigil,positive_bias,20260620,3,True,0.9958732724189758,0.7733970880508423,0.04276827350258827,0.7628598213195801,True
True,0.7733421921730042,True,0.7733421921730042,1c55f84e89fb,D036,1,P2_phrase_plus_vigil,positive_bias,20260620,3,True,0.9971461892127991,0.7733421921730042,0.04276827350258827,0.7628598213195801,True
True,0.7734532356262207,True,0.7734532356262207,cde871b98a90,D036,1,P2_phrase_plus_vigil,positive_bias,20260620,3,True,0.9819172024726868,0.7734532356262207,0.04276827350258827,0.7628598213195801,True
True,0.7729487419128418,True,0.7729487419128418,2cd7e5e521de,D036,1,P2_phrase_plus_vigil,positive_bias,20260620,3,True,0.7526088356971741,0.7729487419128418,0.04276827350258827,0.7628598213195801,True
True,0.7729630470275879,True,0.7729630470275879,424b0d0e716a,D036,1,P2_phrase_plus_vigil,positive_bias,20260620,3,True,0.989837110042572,0.7729630470275879,0.04276827350258827,0.7628598213195801,True
True,0.7736311554908752,True,0.7736311554908752,c19785b2f71c,D036,1,P2_phrase_plus_vigil,positive_bias,20260620,3,True,0.9952935576438904,0.7736311554908752,0.04276827350258827,0.7628598213195801,True
True,0.7722249627113342,True,0.7722249627113342,047da5435edd,D036,1,P2_phrase_plus_vigil,positive_bias,20260620,3,True,0.9990125894546509,0.7722249627113342,0.04276827350258827,0.7628598213195801,True
True,0.771917462348938,True,0.771917462348938,28969f73f916,D036,1,P2_phrase_plus_vigil,positive_bias,20260620,3,True,0.998792290687561,0.771917462348938,0.04276827350258827,0.7628598213195801,True
True,0.7727679014205933,True,0.7727679014205933,700cca48d874,D036,1,P2_phrase_plus_vigil,positive_bias,20260620,3,True,0.9964750409126282,0.7727679014205933,0.04276827350258827,0.7628598213195801,True
True,0.7727425694465637,True,0.7727425694465637,6127fb90aef8,D036,1,P2_phrase_plus_vigil,positive_bias,20260620,3,True,0.9986153841018677,0.7727425694465637,0.04276827350258827,0.7628598213195801,True
True,0.7727788090705872,True,0.7727788090705872,7139d3f4e876,D036,1,P2_phrase_plus_vigil,positive_bias,20260620,3,True,0.9959663152694702,0.7727788090705872,0.04276827350258827,0.7628598213195801,True
True,0.7730623483657837,True,0.7730623483657837,08ad9f592191,D036,1,P2_phrase_plus_vigil,positive_bias,20260620,3,True,0.99741530418396,0.7730623483657837,0.04276827350258827,0.7628598213195801,True
True,0.7709609866142273,True,0.7709609866142273,ba7e431eb689,D036,1,P2_phrase_plus_vigil,positive_bias,20260620,3,True,0.9975125789642334,0.7709609866142273,0.04276827350258827,0.7628598213195801,True
True,0.7717024683952332,True,0.7717024683952332,ea34ae338ca4,D036,1,P2_phrase_plus_vigil,positive_bias,20260620,3,True,0.9990553259849548,0.7717024683952332,0.04276827350258827,0.7628598213195801,True
True,0.7725418210029602,True,0.7725418210029602,b1100899d0f5,D036,1,P2_phrase_plus_vigil,positive_bias,20260620,3,True,0.992419421672821,0.7725418210029602,0.04276827350258827,0.7628598213195801,True
True,0.773022472858429,True,0.773022472858429,c6bafac790ed,D036,1,P2_phrase_plus_vigil,positive_bias,20260620,3,True,0.9984517097473145,0.773022472858429,0.04276827350258827,0.7628598213195801,True
True,0.7734405398368835,True,0.7734405398368835,f70deec25da5,D036,1,P2_phrase_plus_vigil,positive_bias,20260620,3,True,0.9982011318206787,0.7734405398368835,0.04276827350258827,0.7628598213195801,True
True,0.7730752825737,True,0.7730752825737,790cc42a4fb1,D036,1,P2_phrase_plus_vigil,positive_bias,20260620,3,True,0.9984656572341919,0.7730752825737,0.04276827350258827,0.7628598213195801,True
True,0.771075427532196,True,0.771075427532196,e96878648b6d,D036,1,P2_phrase_plus_vigil,positive_bias,20260620,3,True,0.9988704323768616,0.771075427532196,0.04276827350258827,0.7628598213195801,True
True,0.7726672887802124,True,0.7726672887802124,086848dcb1ae,D036,1,P2_phrase_plus_vigil,positive_bias,20260620,3,True,0.9992341995239258,0.7726672887802124,0.04276827350258827,0.7628598213195801,True
True,0.7733964323997498,True,0.7733964323997498,db541006c425,D036,1,P2_phrase_plus_vigil,positive_bias,20260620,3,True,0.9991865754127502,0.7733964323997498,0.04276827350258827,0.7628598213195801,True
True,0.7731399536132812,True,0.7731399536132812,21a872ffc7e0,D036,1,P2_phrase_plus_vigil,positive_bias,20260620,3,True,0.9987772107124329,0.7731399536132812,0.04276827350258827,0.7628598213195801,True
True,0.7729958295822144,True,0.7729958295822144,aec2d5f5e5ff,D036,1,P2_phrase_plus_vigil,positive_bias,20260620,3,True,0.99921715259552,0.7729958295822144,0.04276827350258827,0.7628598213195801,True
True,0.7722689509391785,True,0.7722689509391785,b56f4234ab7d,D036,1,P2_phrase_plus_vigil,positive_bias,20260620,3,True,0.998831570148468,0.7722689509391785,0.04276827350258827,0.7628598213195801,True
True,0.7727413177490234,True,0.7727413177490234,d01125cadf0f,D036,1,P2_phrase_plus_vigil,positive_bias,20260620,3,True,0.9991196990013123,0.7727413177490234,0.04276827350258827,0.7628598213195801,True
True,0.7730406522750854,True,0.7730406522750854,200b1fa5b625,D036,1,P3_vigil_plus_phrase,positive_bias,20260620,3,True,0.992897629737854,0.7730406522750854,0.04276827350258827,0.7628598213195801,True
True,0.7729727029800415,True,0.7729727029800415,e9a8f2fba684,D036,1,P3_vigil_plus_phrase,positive_bias,20260620,3,True,0.995033860206604,0.7729727029800415,0.04276827350258827,0.7628598213195801,True
True,0.7725308537483215,True,0.7725308537483215,41d062ce1217,D036,1,P3_vigil_plus_phrase,positive_bias,20260620,3,True,0.9951754808425903,0.7725308537483215,0.04276827350258827,0.7628598213195801,True
True,0.7724154591560364,True,0.7724154591560364,daf9afcb7ce1,D036,1,P3_vigil_plus_phrase,positive_bias,20260620,3,True,0.9942639470100403,0.7724154591560364,0.04276827350258827,0.7628598213195801,True
True,0.7729822993278503,True,0.7729822993278503,132eaff639fc,D036,1,P3_vigil_plus_phrase,positive_bias,20260620,3,True,0.9962969422340393,0.7729822993278503,0.04276827350258827,0.7628598213195801,True
True,0.7730084657669067,True,0.7730084657669067,dce11db3b1e5,D036,1,P3_vigil_plus_phrase,positive_bias,20260620,3,True,0.9976667165756226,0.7730084657669067,0.04276827350258827,0.7628598213195801,True
True,0.7727997899055481,True,0.7727997899055481,7ee21092b831,D036,1,P3_vigil_plus_phrase,positive_bias,20260620,3,True,0.9971920847892761,0.7727997899055481,0.04276827350258827,0.7628598213195801,True
True,0.7737056016921997,True,0.7737056016921997,6c5290197545,D036,1,P3_vigil_plus_phrase,positive_bias,20260620,3,True,0.9980829954147339,0.7737056016921997,0.04276827350258827,0.7628598213195801,True
True,0.7727272510528564,True,0.7727272510528564,c114eadcd09a,D036,1,P3_vigil_plus_phrase,positive_bias,20260620,3,True,0.9967907071113586,0.7727272510528564,0.04276827350258827,0.7628598213195801,True
True,0.7729948163032532,True,0.7729948163032532,ca69d2089059,D036,1,P3_vigil_plus_phrase,positive_bias,20260620,3,True,0.9983805418014526,0.7729948163032532,0.04276827350258827,0.7628598213195801,True
True,0.7728566527366638,True,0.7728566527366638,0b22778a5d29,D036,1,P3_vigil_plus_phrase,positive_bias,20260620,3,True,0.9970535039901733,0.7728566527366638,0.04276827350258827,0.7628598213195801,True
True,0.7727404832839966,True,0.7727404832839966,3c2175c68049,D036,1,P3_vigil_plus_phrase,positive_bias,20260620,3,True,0.9987466335296631,0.7727404832839966,0.04276827350258827,0.7628598213195801,True
True,0.7734783887863159,True,0.7734783887863159,43f04a4abe62,D036,1,P3_vigil_plus_phrase,positive_bias,20260620,3,True,0.998778760433197,0.7734783887863159,0.04276827350258827,0.7628598213195801,True
True,0.7738173007965088,True,0.7738173007965088,43132e09403d,D036,1,P3_vigil_plus_phrase,positive_bias,20260620,3,True,0.9980575442314148,0.7738173007965088,0.04276827350258827,0.7628598213195801,True
True,0.7732182741165161,True,0.7732182741165161,f479b921ccc5,D036,1,P3_vigil_plus_phrase,positive_bias,20260620,3,True,0.9954789876937866,0.7732182741165161,0.04276827350258827,0.7628598213195801,True
True,0.7720593214035034,True,0.7720593214035034,adefff64ccf1,D036,1,P3_vigil_plus_phrase,positive_bias,20260620,3,True,0.9990479350090027,0.7720593214035034,0.04276827350258827,0.7628598213195801,True
True,0.7709562182426453,True,0.7709562182426453,22dcaf18a6e3,D036,1,P3_vigil_plus_phrase,positive_bias,20260620,3,True,0.9985476136207581,0.7709562182426453,0.04276827350258827,0.7628598213195801,True
True,0.7718794345855713,True,0.7718794345855713,98391810fd08,D036,1,P3_vigil_plus_phrase,positive_bias,20260620,3,True,0.9989545345306396,0.7718794345855713,0.04276827350258827,0.7628598213195801,True
True,0.772223711013794,True,0.772223711013794,1c4f0b56c071,D036,1,P3_vigil_plus_phrase,positive_bias,20260620,3,True,0.9981411695480347,0.772223711013794,0.04276827350258827,0.7628598213195801,True
False,0.25019776821136475,False,0.25019776821136475,b3593543635a,D036,0,P4_negative,positive_bias,20260620,3,False,0.008831963874399662,0.25019776821136475,0.04276827350258827,0.7628598213195801,False
False,0.25217771530151367,False,0.25217771530151367,92c6a498504c,D036,0,P4_negative,positive_bias,20260620,3,False,0.003597876988351345,0.25217771530151367,0.04276827350258827,0.7628598213195801,False
False,0.25033116340637207,False,0.25033116340637207,5a658feb28dd,D036,0,P4_negative,positive_bias,20260620,3,False,0.006515300367027521,0.25033116340637207,0.04276827350258827,0.7628598213195801,False
False,0.24942423403263092,False,0.24942423403263092,3ec254bb0c84,D036,0,P4_negative,positive_bias,20260620,3,False,0.01885741949081421,0.24942423403263092,0.04276827350258827,0.7628598213195801,False
False,0.24764099717140198,False,0.24764099717140198,6889278addae,D036,0,P4_negative,positive_bias,20260620,3,False,0.0006629144190810621,0.24764099717140198,0.04276827350258827,0.7628598213195801,False
False,0.24760927259922028,False,0.24760927259922028,a6865017078f,D036,0,P4_negative,positive_bias,20260620,3,False,0.0005912872147746384,0.24760927259922028,0.04276827350258827,0.7628598213195801,False
False,0.2472343146800995,False,0.2472343146800995,4012077371b2,D036,0,P4_negative,positive_bias,20260620,3,False,0.0026419644709676504,0.2472343146800995,0.04276827350258827,0.7628598213195801,False
False,0.24747136235237122,False,0.24747136235237122,120194979db9,D036,0,P4_negative,positive_bias,20260620,3,True,0.9593786001205444,0.24747136235237122,0.04276827350258827,0.7628598213195801,False
False,0.24773314595222473,False,0.24773314595222473,7d8f365159a0,D036,0,P4_negative,positive_bias,20260620,3,False,0.01179617177695036,0.24773314595222473,0.04276827350258827,0.7628598213195801,False
False,0.24755257368087769,False,0.24755257368087769,e10b478bb702,D036,0,P4_negative,positive_bias,20260620,3,False,0.0018000261625275016,0.24755257368087769,0.04276827350258827,0.7628598213195801,False
False,0.24778006970882416,False,0.24778006970882416,a5175baea173,D036,0,P4_negative,positive_bias,20260620,3,False,0.02185516245663166,0.24778006970882416,0.04276827350258827,0.7628598213195801,False
False,0.24783125519752502,False,0.24783125519752502,8ac9e4d4c784,D036,0,P4_negative,positive_bias,20260620,3,False,0.0008019961533136666,0.24783125519752502,0.04276827350258827,0.7628598213195801,False
False,0.24786019325256348,False,0.24786019325256348,554101a1adc1,D036,0,P4_negative,positive_bias,20260620,3,False,0.0017439346993342042,0.24786019325256348,0.04276827350258827,0.7628598213195801,False
False,0.24917925894260406,False,0.24917925894260406,9cc129eb6284,D036,0,P4_negative,positive_bias,20260620,3,False,0.0038560812827199697,0.24917925894260406,0.04276827350258827,0.7628598213195801,False
False,0.24904699623584747,False,0.24904699623584747,592b35f8421b,D036,0,P4_negative,positive_bias,20260620,3,False,0.0036702484358102083,0.24904699623584747,0.04276827350258827,0.7628598213195801,False
False,0.2490444779396057,False,0.2490444779396057,a3d1f03085cf,D036,0,P4_negative,positive_bias,20260620,3,False,0.00817615445703268,0.2490444779396057,0.04276827350258827,0.7628598213195801,False
False,0.2482033520936966,False,0.2482033520936966,6de1f4e9a21d,D036,0,P4_negative,positive_bias,20260620,3,False,0.0024459229316562414,0.2482033520936966,0.04276827350258827,0.7628598213195801,False
False,0.24844858050346375,False,0.24844858050346375,4faca8fa1e4d,D036,0,P4_negative,positive_bias,20260620,3,False,0.0038301032036542892,0.24844858050346375,0.04276827350258827,0.7628598213195801,False
False,0.24942785501480103,False,0.24942785501480103,80402195fa45,D036,0,P4_negative,positive_bias,20260620,3,False,0.0027467100881040096,0.24942785501480103,0.04276827350258827,0.7628598213195801,False
False,0.25127965211868286,False,0.25127965211868286,e603ddab2013,D036,0,P4_negative,positive_bias,20260620,3,False,0.008715128526091576,0.25127965211868286,0.04276827350258827,0.7628598213195801,False
False,0.24999284744262695,False,0.24999284744262695,95f62c1e54a8,D036,0,P4_negative,positive_bias,20260620,3,False,0.014536467380821705,0.24999284744262695,0.04276827350258827,0.7628598213195801,False
False,0.25261178612709045,False,0.25261178612709045,6dbab2fb72ab,D036,0,P4_negative,positive_bias,20260620,3,False,0.0013716017128899693,0.25261178612709045,0.04276827350258827,0.7628598213195801,False
False,0.24848337471485138,False,0.24848337471485138,d898f66ada73,D036,0,P4_negative,positive_bias,20260620,3,False,0.0006892104283906519,0.24848337471485138,0.04276827350258827,0.7628598213195801,False
False,0.248692587018013,False,0.248692587018013,0c88c68055a7,D036,0,P4_negative,positive_bias,20260620,3,False,0.0006260995869524777,0.248692587018013,0.04276827350258827,0.7628598213195801,False
False,0.24862442910671234,False,0.24862442910671234,2545e082f6de,D036,0,P4_negative,positive_bias,20260620,3,False,0.0008514032233506441,0.24862442910671234,0.04276827350258827,0.7628598213195801,False
False,0.24850177764892578,False,0.24850177764892578,0fe2b1be4799,D036,0,P4_negative,positive_bias,20260620,3,False,0.0007266945322044194,0.24850177764892578,0.04276827350258827,0.7628598213195801,False
False,0.24855965375900269,False,0.24855965375900269,8a0dd6a5e286,D036,0,P4_negative,positive_bias,20260620,3,False,0.00210851663723588,0.24855965375900269,0.04276827350258827,0.7628598213195801,False
False,0.24835948646068573,False,0.24835948646068573,c888bfdd7b15,D036,0,P4_negative,positive_bias,20260620,3,False,0.0011998586123809218,0.24835948646068573,0.04276827350258827,0.7628598213195801,False
False,0.24744640290737152,False,0.24744640290737152,2805f3574da6,D036,0,P4_negative,positive_bias,20260620,3,False,0.0005413669859990478,0.24744640290737152,0.04276827350258827,0.7628598213195801,False
False,0.247564435005188,False,0.247564435005188,70fb979189aa,D036,0,P4_negative,positive_bias,20260620,3,False,0.0005305290105752647,0.247564435005188,0.04276827350258827,0.7628598213195801,False
False,0.2477448284626007,False,0.2477448284626007,7680f6987d3b,D036,0,P4_negative,positive_bias,20260620,3,False,0.0005324345547705889,0.2477448284626007,0.04276827350258827,0.7628598213195801,False
